8098.875091278147,6052.270939099906,3,3,1000,Son Tra Mountain 1
7660.980656789063,5234.435212553155,3,3,1000,Son Tra Mountain 2
3767.338827990071,6578.625782666664,3,3,1000,First bridge
4422.628374896705,9258.877412114043,3,3,1000,Second bridge
4787.012437834454,10489.67527274653,3,3,1000,Third bridge
5054.228119331374,11380.364856783512,3,3,1000,Fourth bridge
5693.919240711977,13097.018985458233,3,3,1000,Fifth bridge
